anime_id,title,genre,aired,episodes,members,popularity,ranked,score
23309,Rail Wars!,Harem,Jul 4 2014 to Sep 19 2014,12,135279,833,6312,6.45
23309,Rail Wars!,Police,Jul 4 2014 to Sep 19 2014,12,135279,833,6312,6.45
23309,Rail Wars!,Ecchi,Jul 4 2014 to Sep 19 2014,12,135279,833,6312,6.45
23311,Garo: Honoo no Kokuin,Action,Oct 4 2014 to Mar 28 2015,24,105066,1060,1863,7.46
23311,Garo: Honoo no Kokuin,Demons,Oct 4 2014 to Mar 28 2015,24,105066,1060,1863,7.46
23311,Garo: Honoo no Kokuin,Fantasy,Oct 4 2014 to Mar 28 2015,24,105066,1060,1863,7.46
23311,Garo: Honoo no Kokuin,Magic,Oct 4 2014 to Mar 28 2015,24,105066,1060,1863,7.46
23311,Garo: Honoo no Kokuin,Supernatural,Oct 4 2014 to Mar 28 2015,24,105066,1060,1863,7.46
23313,Zettai Zetsumei Dangerous Jiisan,Comedy,Oct 2003 to Mar 2004,33,201,13403,14623,5.29
23313,Zettai Zetsumei Dangerous Jiisan,Kids,Oct 2003 to Mar 2004,33,201,13403,14623,5.29
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,Comedy,Dec 30 2003,1,153,14267,14626,6.23
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,Kids,Dec 30 2003,1,153,14267,14626,6.23
23317,Kuroshitsuji: Book of Murder,Action,Jan 28 2015 to Feb 25 2015,2,140494,796,289,8.25
23317,Kuroshitsuji: Book of Murder,Mystery,Jan 28 2015 to Feb 25 2015,2,140494,796,289,8.25
23317,Kuroshitsuji: Book of Murder,Comedy,Jan 28 2015 to Feb 25 2015,2,140494,796,289,8.25
23317,Kuroshitsuji: Book of Murder,Historical,Jan 28 2015 to Feb 25 2015,2,140494,796,289,8.25
23317,Kuroshitsuji: Book of Murder,Demons,Jan 28 2015 to Feb 25 2015,2,140494,796,289,8.25
23317,Kuroshitsuji: Book of Murder,Supernatural,Jan 28 2015 to Feb 25 2015,2,140494,796,289,8.25
23317,Kuroshitsuji: Book of Murder,Shounen,Jan 28 2015 to Feb 25 2015,2,140494,796,289,8.25
23319,Suisei no Gargantia: Meguru Kouro Haruka,Action,Sep 27 2014 to Apr 4 2015,2,31131,2516,2082,7.41
23319,Suisei no Gargantia: Meguru Kouro Haruka,Adventure,Sep 27 2014 to Apr 4 2015,2,31131,2516,2082,7.41
23319,Suisei no Gargantia: Meguru Kouro Haruka,Mecha,Sep 27 2014 to Apr 4 2015,2,31131,2516,2082,7.41
23319,Suisei no Gargantia: Meguru Kouro Haruka,Sci-Fi,Sep 27 2014 to Apr 4 2015,2,31131,2516,2082,7.41
23321,Log Horizon 2nd Season,Action,Oct 4 2014 to Mar 28 2015,25,388783,224,1250,7.66
23321,Log Horizon 2nd Season,Adventure,Oct 4 2014 to Mar 28 2015,25,388783,224,1250,7.66
23321,Log Horizon 2nd Season,Fantasy,Oct 4 2014 to Mar 28 2015,25,388783,224,1250,7.66
23321,Log Horizon 2nd Season,Game,Oct 4 2014 to Mar 28 2015,25,388783,224,1250,7.66
23321,Log Horizon 2nd Season,Magic,Oct 4 2014 to Mar 28 2015,25,388783,224,1250,7.66
23325,Shirogane no Ishi: Argevollen,Action,Jul 3 2014 to Dec 18 2014,24,38366,2244,5946,6.53
23325,Shirogane no Ishi: Argevollen,Mecha,Jul 3 2014 to Dec 18 2014,24,38366,2244,5946,6.53
23327,Spaceâ˜†Dandy 2nd Season,Space,Jul 6 2014 to Sep 25 2014,13,106557,1046,292,8.25
23327,Spaceâ˜†Dandy 2nd Season,Comedy,Jul 6 2014 to Sep 25 2014,13,106557,1046,292,8.25
23327,Spaceâ˜†Dandy 2nd Season,Sci-Fi,Jul 6 2014 to Sep 25 2014,13,106557,1046,292,8.25
23333,DRAMAtical Murder,Action,Jul 7 2014 to Sep 22 2014,12,117032,963,7427,6.22
23333,DRAMAtical Murder,Sci-Fi,Jul 7 2014 to Sep 22 2014,12,117032,963,7427,6.22
23333,DRAMAtical Murder,SuperPower,Jul 7 2014 to Sep 22 2014,12,117032,963,7427,6.22
23333,DRAMAtical Murder,Psychological,Jul 7 2014 to Sep 22 2014,12,117032,963,7427,6.22
23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,Magic,Feb 22 2014 to Sep 13 2014,6,20168,3189,6658,6.38
23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,Comedy,Feb 22 2014 to Sep 13 2014,6,20168,3189,6658,6.38
23343,Futari no Oujisama,Fantasy,Jul 12 1996,1,211,13198,12033,6.03
23343,Futari no Oujisama,SliceofLife,Jul 12 1996,1,211,13198,12033,6.03
23345,Yukiguni no Oujisama,SliceofLife,Dec 21 1985,1,189,13603,14579,5.85
23347,Gan to Gon,Comedy,Apr 5 1974 to Aug 13 1975,260,224,13020,12060,5.7
23347,Gan to Gon,Kids,Apr 5 1974 to Aug 13 1975,260,224,13020,12060,5.7
23349,Kirin Monoshiri Yakata,Kids,Jan 1 1975 to Dec 31 1979,1565,305,12110,8692,5.89
23351,Youkaiden Nekome Kozou,Adventure,Apr 1 1976 to Sep 30 1976,25,446,11273,14559,6.45
23351,Youkaiden Nekome Kozou,Horror,Apr 1 1976 to Sep 30 1976,25,446,11273,14559,6.45
23351,Youkaiden Nekome Kozou,Psychological,Apr 1 1976 to Sep 30 1976,25,446,11273,14559,6.45
23351,Youkaiden Nekome Kozou,Seinen,Apr 1 1976 to Sep 30 1976,25,446,11273,14559,6.45
23351,Youkaiden Nekome Kozou,Supernatural,Apr 1 1976 to Sep 30 1976,25,446,11273,14559,6.45
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,Action,Feb 21 1996,1,209,13236,12445,6.7
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,Drama,Feb 21 1996,1,209,13236,12445,6.7
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,Seinen,Feb 21 1996,1,209,13236,12445,6.7
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,Action,Dec 25 2013,1,12497,3949,2496,7.31
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,Comedy,Dec 25 2013,1,12497,3949,2496,7.31
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,Military,Dec 25 2013,1,12497,3949,2496,7.31
23361,Bakuman. 3rd Season Specials,Comedy,Jun 26 2013 to Aug 28 2013,2,11879,4038,3412,7.09
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,Comedy,Jan 22 2014,1,6280,5261,5347,6.65
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,Romance,Jan 22 2014,1,6280,5261,5347,6.65
23365,By Your Side,Music,Mar 11 2014,1,985,9551,8168,6.05
23367,Kitakubu Katsudou Kiroku: Miniature Theater,Comedy,Oct 23 2013 to Dec 18 2013,6,1701,8318,7054,6.3
23367,Kitakubu Katsudou Kiroku: Miniature Theater,School,Oct 23 2013 to Dec 18 2013,6,1701,8318,7054,6.3
23369,Bakuman. 2nd Season Special,Comedy,Sep 26 2012,1,11360,4123,4534,6.81
23375,Minarai Diva,Music,Jul 14 2014 to Sep 22 2014,10,1359,8862,10003,5.46
23383,D-Frag!*,Comedy,Sep 22 2014,1,46345,1994,2010,7.42
23383,D-Frag!*,Game,Sep 22 2014,1,46345,1994,2010,7.42
23383,D-Frag!*,Seinen,Sep 22 2014,1,46345,1994,2010,7.42
23385,Kyoukai no Kanata: Shinonome,Fantasy,Jul 2 2014,1,76594,1400,1100,7.72
23385,Kyoukai no Kanata: Shinonome,SliceofLife,Jul 2 2014,1,76594,1400,1100,7.72
23385,Kyoukai no Kanata: Shinonome,Supernatural,Jul 2 2014,1,76594,1400,1100,7.72
23385,Kyoukai no Kanata: Shinonome,Fantasy,Jul 2 2014,1,76537,1400,1101,7.72
23385,Kyoukai no Kanata: Shinonome,SliceofLife,Jul 2 2014,1,76537,1400,1101,7.72
23385,Kyoukai no Kanata: Shinonome,Supernatural,Jul 2 2014,1,76537,1400,1101,7.72
23387,Master of Torque,Action,Mar 20 2014 to Jul 18 2014,4,1049,9420,10671,5.16
23387,Master of Torque,Sci-Fi,Mar 20 2014 to Jul 18 2014,4,1049,9420,10671,5.16
23393,Shin Don Chuck Monogatari,Adventure,Apr 7 1976 to Mar 25 1978,73,284,12374,6675,6.38
23393,Shin Don Chuck Monogatari,Kids,Apr 7 1976 to Mar 25 1978,73,284,12374,6675,6.38
23393,Shin Don Chuck Monogatari,SliceofLife,Apr 7 1976 to Mar 25 1978,73,284,12374,6675,6.38
23399,Minami no Shima no Dera-chan,Comedy,Apr 26 2014,1,14144,3765,6085,6.5
23399,Minami no Shima no Dera-chan,SliceofLife,Apr 26 2014,1,14144,3765,6085,6.5
23401,Tobacco wa Dasai,School,Feb 13 2014,1,422,11380,11158,4.73
23401,Tobacco wa Dasai,SliceofLife,Feb 13 2014,1,422,11380,11158,4.73
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,Shounen,Oct 23 2013 to Jan 30 2014,3,9492,4439,4396,6.85
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,Supernatural,Oct 23 2013 to Jan 30 2014,3,9492,4439,4396,6.85
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,Historical,Dec 20 2003 to Dec 27 2003,2,151,14354,14243,6.32
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,Drama,Dec 20 2003 to Dec 27 2003,2,151,14354,14243,6.32
23409,Duel Masters VS,Action,Apr 5 2014 to Mar 28 2015,49,762,10065,8207,6.04
23409,Duel Masters VS,Adventure,Apr 5 2014 to Mar 28 2015,49,762,10065,8207,6.04
23409,Duel Masters VS,Comedy,Apr 5 2014 to Mar 28 2015,49,762,10065,8207,6.04
23409,Duel Masters VS,Shounen,Apr 5 2014 to Mar 28 2015,49,762,10065,8207,6.04
23421,Re:â£Hamatora,Mystery,Jul 8 2014 to Sep 23 2014,12,119914,940,1915,7.45
23421,Re:â£Hamatora,Comedy,Jul 8 2014 to Sep 23 2014,12,119914,940,1915,7.45
23421,Re:â£Hamatora,SuperPower,Jul 8 2014 to Sep 23 2014,12,119914,940,1915,7.45
23421,Re:â£Hamatora,Drama,Jul 8 2014 to Sep 23 2014,12,119914,940,1915,7.45
23423,Mujaki no Rakuen,Comedy,Aug 29 2014 to Aug 29 2016,3,19591,3227,8325,6.01
23423,Mujaki no Rakuen,Ecchi,Aug 29 2014 to Aug 29 2016,3,19591,3227,8325,6.01
23423,Mujaki no Rakuen,Romance,Aug 29 2014 to Aug 29 2016,3,19591,3227,8325,6.01
23423,Mujaki no Rakuen,School,Aug 29 2014 to Aug 29 2016,3,19591,3227,8325,6.01
23423,Mujaki no Rakuen,Seinen,Aug 29 2014 to Aug 29 2016,3,19591,3227,8325,6.01
23425,Karneval Specials,Comedy,Jun 21 2013 to Nov 22 2013,11,6975,5025,3680,7.03
23425,Karneval Specials,Josei,Jun 21 2013 to Nov 22 2013,11,6975,5025,3680,7.03
23427,Oneechan ga Kita: Hajimete noâ€¦ Kitaa!,SliceofLife,Mar 22 2014,1,17826,3380,5940,6.53
23427,Oneechan ga Kita: Hajimete noâ€¦ Kitaa!,Comedy,Mar 22 2014,1,17826,3380,5940,6.53
23433,Shin Strange+,SliceofLife,Jul 11 2014 to Sep 26 2014,12,11753,4049,7116,6.29
23433,Shin Strange+,Comedy,Jul 11 2014 to Sep 26 2014,12,11753,4049,7116,6.29
23433,Shin Strange+,Josei,Jul 11 2014 to Sep 26 2014,12,11753,4049,7116,6.29
23439,Toki wa Meguru: Tokyo Station,SliceofLife,Jun 24 2014,1,4027,6269,5505,6.62
23441,Love Stage!!: Chotto ja Nakutte,Comedy,Nov 22 2014,1,40141,2190,1359,7.62
23441,Love Stage!!: Chotto ja Nakutte,Romance,Nov 22 2014,1,40141,2190,1359,7.62
23441,Love Stage!!: Chotto ja Nakutte,ShounenAi,Nov 22 2014,1,40141,2190,1359,7.62
23447,Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara Ano Natsu de Matteiru.,Comedy,Aug 29 2014,1,32921,2440,2692,7.26
23447,Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara Ano Natsu de Matteiru.,Drama,Aug 29 2014,1,32921,2440,2692,7.26
23447,Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara Ano Natsu de Matteiru.,Romance,Aug 29 2014,1,32921,2440,2692,7.26
23447,Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara Ano Natsu de Matteiru.,Sci-Fi,Aug 29 2014,1,32921,2440,2692,7.26
23447,Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara Ano Natsu de Matteiru.,SliceofLife,Aug 29 2014,1,32921,2440,2692,7.26
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,Action,Oct 15 2014,1,15736,3606,4711,6.78
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,Comedy,Oct 15 2014,1,15736,3606,4711,6.78
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,Fantasy,Oct 15 2014,1,15736,3606,4711,6.78
23475,Saimin Jutsu Zero Special,Hentai,Sep 6 2013,1,1605,8471,,5.98
23477,Kakushi Dere Special,Hentai,Nov 29 2013,1,2150,7804,,6.43
23479,Itadaki! Seiekiâ™¥ Special,Hentai,Mar 28 2014,1,10721,4235,,7.19
23483,Decorator,Music,Feb 20 2014,1,1549,8544,7790,6.14
23487,Witch Craft Works Specials,Magic,Mar 26 2014 to Aug 27 2014,6,8176,4730,4526,6.82
23487,Witch Craft Works Specials,Comedy,Mar 26 2014 to Aug 27 2014,6,8176,4730,4526,6.82
23499,Gakumon!: Ookami Shoujo wa Kujikenai,Comedy,Apr 25 2014 to Dec 4 2014,3,1995,7969,5532,6.61
23499,Gakumon!: Ookami Shoujo wa Kujikenai,School,Apr 25 2014 to Dec 4 2014,3,1995,7969,5532,6.61
23499,Gakumon!: Ookami Shoujo wa Kujikenai,Shounen,Apr 25 2014 to Dec 4 2014,3,1995,7969,5532,6.61
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,Action,Apr 1 2014 to Feb 10 2015,32,272,12423,11798,5.35
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,Game,Apr 1 2014 to Feb 10 2015,32,272,12423,11798,5.35
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,Comedy,Apr 1 2014 to Feb 10 2015,32,272,12423,11798,5.35
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,Kids,Apr 1 2014 to Feb 10 2015,32,272,12423,11798,5.35
23515,Otsuki-sama to Oujo,Fantasy,01-08-1983 00:00,1,200,13417,9663,5.58
23517,Calligraffiti,Dementia,Dec 5 1982,1,435,11292,11359,4.23
23517,Calligraffiti,Music,Dec 5 1982,1,435,11292,11359,4.23
23519,Enbi,Hentai,May 2 2014 to Sep 5 2014,2,2931,7073,,6.41
23523,Aterui,Action,Dec 2 2002,1,276,12385,11584,5.72
23523,Aterui,Fantasy,Dec 2 2002,1,276,12385,11584,5.72
23523,Aterui,Historical,Dec 2 2002,1,276,12385,11584,5.72
23537,Two Down Full Base,Sports,May 5 1982,1,157,14222,14327,6.23
23537,Two Down Full Base,Kids,May 5 1982,1,157,14222,14327,6.23
23539,Gudetama,Comedy,Mar 31 2014 to ?,,7241,4942,2959,7.2
23539,Gudetama,Kids,Mar 31 2014 to ?,,7241,4942,2959,7.2
23551,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,Comedy,Jul 8 2014 to Sep 23 2014,12,10058,4333,8344,6
23551,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,SliceofLife,Jul 8 2014 to Sep 23 2014,12,10058,4333,8344,6
23555,Neko no Dayan,Kids,Apr 26 2014 to Apr 25 2015,52,443,11259,13240,5.6
23555,Neko no Dayan,Magic,Apr 26 2014 to Apr 25 2015,52,443,11259,13240,5.6
23569,Kagirinaki Rakuen,SliceofLife,1981,1,191,13534,12528,6.29
23575,Ikkyuu-san: Ooabare Yancha-hime,Comedy,Aug 25 1980,1,159,14128,12410,6.06
23575,Ikkyuu-san: Ooabare Yancha-hime,Historical,Aug 25 1980,1,159,14128,12410,6.06
23575,Ikkyuu-san: Ooabare Yancha-hime,Kids,Aug 25 1980,1,159,14128,12410,6.06
23579,12-sai.,Romance,Apr 3 2014 to Jan 3 2015,8,9611,4412,6679,6.37
23579,12-sai.,School,Apr 3 2014 to Jan 3 2015,8,9611,4412,6679,6.37
23579,12-sai.,Shoujo,Apr 3 2014 to Jan 3 2015,8,9611,4412,6679,6.37
23581,Romeo no Aoi Sora Specials,Adventure,2001,2,611,10563,5254,6.67
23581,Romeo no Aoi Sora Specials,Drama,2001,2,611,10563,5254,6.67
23581,Romeo no Aoi Sora Specials,Historical,2001,2,611,10563,5254,6.67
23581,Romeo no Aoi Sora Specials,SliceofLife,2001,2,611,10563,5254,6.67
23583,Akage no Anne Specials,Drama,Feb 11 2001 to 2001,2,704,10244,6989,6.31
23583,Akage no Anne Specials,Historical,Feb 11 2001 to 2001,2,704,10244,6989,6.31
23583,Akage no Anne Specials,Kids,Feb 11 2001 to 2001,2,704,10244,6989,6.31
23583,Akage no Anne Specials,Shoujo,Feb 11 2001 to 2001,2,704,10244,6989,6.31
23583,Akage no Anne Specials,SliceofLife,Feb 11 2001 to 2001,2,704,10244,6989,6.31
23585,Haha wo Tazunete Sanzenri Specials,Adventure,2001,2,305,12120,7045,6.3
23585,Haha wo Tazunete Sanzenri Specials,Drama,2001,2,305,12120,7045,6.3
23585,Haha wo Tazunete Sanzenri Specials,SliceofLife,2001,2,305,12120,7045,6.3
23587,The iDOLM@STER Cinderella Girls,Comedy,Jan 10 2015 to Apr 11 2015,13,55378,1772,2979,7.2
23587,The iDOLM@STER Cinderella Girls,Drama,Jan 10 2015 to Apr 11 2015,13,55378,1772,2979,7.2
23587,The iDOLM@STER Cinderella Girls,Music,Jan 10 2015 to Apr 11 2015,13,55378,1772,2979,7.2
23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,Drama,Dec 1 1994,1,155,14258,13703,6.67
23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,SliceofLife,Dec 1 1994,1,155,14258,13703,6.67
23595,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,Sci-Fi,2000,1,672,10350,9696,5.57
23595,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,Space,2000,1,672,10350,9696,5.57
23595,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,Comedy,2000,1,672,10350,9696,5.57
23597,Legend of Basara: Shinbashi Theater,Comedy,Sep 27 2002,1,343,11834,8955,5.81
23605,Ninja Slayer From Animation,Action,Apr 16 2015 to Oct 8 2015,26,35024,2348,5636,6.59
23607,Gaki Deka,Comedy,Oct 6 1989 to Mar 26 1990,22,193,13498,12048,5.62
23607,Gaki Deka,Ecchi,Oct 6 1989 to Mar 26 1990,22,193,13498,12048,5.62
23607,Gaki Deka,Kids,Oct 6 1989 to Mar 26 1990,22,193,13498,12048,5.62
23607,Gaki Deka,Parody,Oct 6 1989 to Mar 26 1990,22,193,13498,12048,5.62
23607,Gaki Deka,Shounen,Oct 6 1989 to Mar 26 1990,22,193,13498,12048,5.62
23609,Gaki Deka (OVA),Comedy,Nov 24 1989,3,160,14110,12049,5.28
23609,Gaki Deka (OVA),Ecchi,Nov 24 1989,3,160,14110,12049,5.28
23609,Gaki Deka (OVA),Kids,Nov 24 1989,3,160,14110,12049,5.28
23609,Gaki Deka (OVA),Parody,Nov 24 1989,3,160,14110,12049,5.28
23609,Gaki Deka (OVA),Shounen,Nov 24 1989,3,160,14110,12049,5.28
23611,Bunna yo Ki kara Orite Koi,Adventure,Mar 21 1987,1,130,14699,11692,6.43
